experiment_id,instcode,genus,accenumb,agent_id,doi,days_to_heading,date_of_heading,thousand_kernel_weight,plant_height,ear_density,oidium,yellow_rust,black_rust,septoria_nodorum,fusarium_ear,zeleny,name,description,campaign,site_name,longitude,latitude,remarks
69,CHE001,Triticum,5646,NA,NA,166.7,20020617,44.4,82.7,NA,NA,NA,NA,NA,NA,NA,1376ECLAGNENS2002,multipication breeding programme,2001-2002,Eclagnens,6.592,46.6491,NA
69,CHE001,Triticum,5646,NA,13.8,167.6,20020618,55.2,90.5,3,1,NA,NA,NA,NA,51,1376ECLAGNENS2002,multipication breeding programme,2001-2002,Eclagnens,6.592,46.6491,NA
69,CHE001,Triticum,5646,NA,NA,167.6,20020618,55.2,90.5,NA,NA,NA,NA,NA,NA,NA,1376ECLAGNENS2002,multipication breeding programme,2001-2002,Eclagnens,6.592,46.6491,NA
118,CHE001,Triticum,5646,NA,10.5,164.2,20020614,42.1,92.6,NA,2,NA,NA,NA,NA,44,1567DELLEY2002,multipication breeding programme,2001-2002,Delley,6.9717,46.9132,NA
118,CHE001,Triticum,5646,NA,NA,164.2,20020614,42.1,92.6,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2002,multipication breeding programme,2001-2002,Delley,6.9717,46.9132,NA
118,CHE001,Triticum,5646,NA,10.8,163.6,20020614,42.4,92.5,NA,2.5,NA,NA,NA,NA,45,1567DELLEY2002,multipication breeding programme,2001-2002,Delley,6.9717,46.9132,NA
118,CHE001,Triticum,5646,NA,NA,163.6,20020614,42.4,92.5,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2002,multipication breeding programme,2001-2002,Delley,6.9717,46.9132,NA
118,CHE001,Triticum,5646,NA,11.5,162.9,20020613,42.7,89.7,NA,3.6,3,1.9,NA,NA,46,1567DELLEY2002,multipication breeding programme,2001-2002,Delley,6.9717,46.9132,NA
118,CHE001,Triticum,5646,NA,NA,162.9,20020613,42.7,89.7,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2002,multipication breeding programme,2001-2002,Delley,6.9717,46.9132,NA
118,CHE001,Triticum,5646,NA,10.7,162.7,20020613,43,98.3,NA,3,NA,NA,NA,NA,44,1567DELLEY2002,multipication breeding programme,2001-2002,Delley,6.9717,46.9132,NA
118,CHE001,Triticum,5646,NA,NA,162.7,20020613,43,98.3,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2002,multipication breeding programme,2001-2002,Delley,6.9717,46.9132,NA
118,CHE001,Triticum,5646,NA,10.7,162.5,20020613,43.4,92.8,NA,3,NA,NA,NA,NA,47,1567DELLEY2002,multipication breeding programme,2001-2002,Delley,6.9717,46.9132,NA
118,CHE001,Triticum,5646,NA,NA,162.5,20020613,43.4,92.8,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2002,multipication breeding programme,2001-2002,Delley,6.9717,46.9132,NA
118,CHE001,Triticum,5646,NA,11.1,163.1,20020613,43.5,97.8,NA,4,NA,NA,NA,NA,50,1567DELLEY2002,multipication breeding programme,2001-2002,Delley,6.9717,46.9132,NA
118,CHE001,Triticum,5646,NA,NA,163.1,20020613,43.5,97.8,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2002,multipication breeding programme,2001-2002,Delley,6.9717,46.9132,NA
174,CHE001,Triticum,5646,NA,13.5,165.1,20020615,36.9,91.2,NA,2.6,4.75,3.7,NA,NA,64,1896VOUVRY2002,multipication breeding programme,2001-2002,Vouvry,6.9024,46.3329,NA
174,CHE001,Triticum,5646,NA,NA,165.1,20020615,36.9,91.2,NA,NA,NA,NA,NA,NA,NA,1896VOUVRY2002,multipication breeding programme,2001-2002,Vouvry,6.9024,46.3329,NA
205,CHE001,Triticum,5646,NA,13.9,170.7,20020621,41,89.3,NA,3.15,NA,2.3,NA,NA,49,2053CERNIER2002,multipication breeding programme,2001-2002,Cernier,6.904,47.0588,NA
205,CHE001,Triticum,5646,NA,NA,170.7,20020621,41,89.3,NA,NA,NA,NA,NA,NA,NA,2053CERNIER2002,multipication breeding programme,2001-2002,Cernier,6.904,47.0588,NA
251,CHE001,Triticum,5646,NA,9.3,167.8,20020618,41.2,87,NA,NA,NA,NA,NA,NA,53,4702OENSINGEN2002,multipication breeding programme,2001-2002,Oensingen,7.7228,47.2879,NA
251,CHE001,Triticum,5646,NA,NA,167.8,20020618,41.3,87,NA,NA,NA,NA,NA,NA,NA,4702OENSINGEN2002,multipication breeding programme,2001-2002,Oensingen,7.7228,47.2879,NA
251,CHE001,Triticum,5646,NA,10,168,20020618,42.6,84,NA,NA,NA,NA,NA,NA,53,4702OENSINGEN2002,multipication breeding programme,2001-2002,Oensingen,7.7228,47.2879,NA
251,CHE001,Triticum,5646,NA,NA,168,20020618,42.9,84,NA,NA,NA,NA,NA,NA,NA,4702OENSINGEN2002,multipication breeding programme,2001-2002,Oensingen,7.7228,47.2879,NA
291,CHE001,Triticum,5646,NA,NA,NA,20020101,NA,83.8,NA,NA,NA,NA,NA,NA,NA,6593CADEZZO2002,multipication breeding programme,2001-2002,Cadenazzo,8.9495,46.1507,NA
300,CHE001,Triticum,5646,NA,NA,164.8,20020615,42.6,94.7,NA,NA,NA,NA,NA,NA,NA,8046RZ2002,multipication breeding programme,2001-2002,Zürich,8.5092,47.4221,NA
300,CHE001,Triticum,5646,NA,10.3,164.8,20020615,42.8,94.7,NA,3.35,NA,NA,NA,NA,57,8046RZ2002,multipication breeding programme,2001-2002,Zürich,8.5092,47.4221,NA
353,CHE001,Triticum,5646,NA,NA,164.7,20020615,38.2,87.3,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2002,multipication breeding programme,2001-2002,Neuwilen,9.1301,47.6238,NA
353,CHE001,Triticum,5646,NA,10.8,164.7,20020615,38.3,87.3,NA,NA,NA,NA,NA,NA,58,8566NEUWILEN2002,multipication breeding programme,2001-2002,Neuwilen,9.1301,47.6238,NA
353,CHE001,Triticum,5646,NA,NA,163.6,20020614,39.4,90.4,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2002,multipication breeding programme,2001-2002,Neuwilen,9.1301,47.6238,NA
353,CHE001,Triticum,5646,NA,10,165,20020615,39.6,91.5,NA,NA,NA,NA,NA,NA,56,8566NEUWILEN2002,multipication breeding programme,2001-2002,Neuwilen,9.1301,47.6238,NA
353,CHE001,Triticum,5646,NA,11.1,163.6,20020614,39.6,90.4,NA,NA,NA,NA,NA,NA,58,8566NEUWILEN2002,multipication breeding programme,2001-2002,Neuwilen,9.1301,47.6238,NA
353,CHE001,Triticum,5646,NA,NA,165,20020615,39.8,91.5,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2002,multipication breeding programme,2001-2002,Neuwilen,9.1301,47.6238,NA
353,CHE001,Triticum,5646,NA,9,164.7,20020615,40.2,90.1,NA,2.7,NA,NA,NA,NA,46,8566NEUWILEN2002,multipication breeding programme,2001-2002,Neuwilen,9.1301,47.6238,NA
353,CHE001,Triticum,5646,NA,NA,164.8,20020615,40.3,89.5,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2002,multipication breeding programme,2001-2002,Neuwilen,9.1301,47.6238,NA
353,CHE001,Triticum,5646,NA,10.2,164.8,20020615,40.6,89.5,NA,NA,NA,NA,NA,NA,51,8566NEUWILEN2002,multipication breeding programme,2001-2002,Neuwilen,9.1301,47.6238,NA
353,CHE001,Triticum,5646,NA,NA,164.7,20020615,40.6,90.1,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2002,multipication breeding programme,2001-2002,Neuwilen,9.1301,47.6238,NA
353,CHE001,Triticum,5646,NA,9.1,164.3,20020614,40.8,88.8,NA,2.8,NA,NA,NA,NA,51,8566NEUWILEN2002,multipication breeding programme,2001-2002,Neuwilen,9.1301,47.6238,NA
353,CHE001,Triticum,5646,NA,NA,164.3,20020614,41,88.8,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2002,multipication breeding programme,2001-2002,Neuwilen,9.1301,47.6238,NA
7,CHE001,Triticum,6025,NA,NA,151.1,20020601,39.8,96.8,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2002,multipication breeding programme,2001-2002,Bettens,6.5751,46.6242,NA
27,CHE001,Triticum,6025,NA,NA,145,20020526,40,91.9,NA,NA,NA,NA,NA,NA,NA,1260CN2002,multipication breeding programme,2001-2002,Nyon,6.2352,46.3803,NA
92,CHE001,Triticum,6025,NA,NA,146.7,20020528,41.5,95.2,NA,NA,NA,NA,NA,NA,NA,1510MOUDON2002,multipication breeding programme,2001-2002,Moudon,6.7921,46.672,NA
92,CHE001,Triticum,6025,NA,NA,146.7,20020528,NA,NA,NA,NA,NA,NA,NA,NA,NA,1510MOUDON2002,multipication breeding programme,2001-2002,Moudon,6.7921,46.672,NA
118,CHE001,Triticum,6025,NA,NA,143,20020524,40.1,94.9,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2002,multipication breeding programme,2001-2002,Delley,6.9717,46.9132,NA
153,CHE001,Triticum,6025,NA,NA,152.9,20020603,37.2,86.7,NA,NA,NA,NA,NA,NA,NA,1725POSIEUX2002,multipication breeding programme,2001-2002,Posieux,7.108,46.7715,NA
174,CHE001,Triticum,6025,NA,NA,144.7,20020526,40.2,94.9,NA,NA,NA,NA,NA,NA,NA,1896VOUVRY2002,multipication breeding programme,2001-2002,Vouvry,6.9024,46.3329,NA
251,CHE001,Triticum,6025,NA,NA,151.7,20020602,43.1,95.6,NA,NA,NA,NA,NA,NA,NA,4702OENSINGEN2002,multipication breeding programme,2001-2002,Oensingen,7.7228,47.2879,NA
300,CHE001,Triticum,6025,NA,NA,145.6,20020527,35.5,90,NA,NA,NA,NA,NA,NA,NA,8046RZ2002,multipication breeding programme,2001-2002,Zürich,8.5092,47.4221,NA
353,CHE001,Triticum,6025,NA,NA,147.7,20020529,39.8,97.7,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2002,multipication breeding programme,2001-2002,Neuwilen,9.1301,47.6238,NA
7,CHE001,Triticum,6074,NA,NA,155.7,20020606,40,110.2,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2002,multipication breeding programme,2001-2002,Bettens,6.5751,46.6242,NA
23,CHE001,Triticum,6074,NA,NA,NA,20020101,40.3,NA,NA,NA,NA,NA,NA,NA,NA,1162St-Prex2002,multipication breeding programme,2001-2002,St-Prex,6.4693,46.4683,NA
27,CHE001,Triticum,6074,NA,NA,153.3,20020603,36.1,101.7,NA,NA,NA,NA,NA,NA,NA,1260CN2002,multipication breeding programme,2001-2002,Nyon,6.2352,46.3803,NA
92,CHE001,Triticum,6074,NA,NA,154,20020604,47.4,112.9,NA,NA,NA,NA,NA,NA,NA,1510MOUDON2002,multipication breeding programme,2001-2002,Moudon,6.7921,46.672,NA
92,CHE001,Triticum,6074,NA,NA,154,20020604,NA,NA,NA,NA,NA,NA,NA,NA,NA,1510MOUDON2002,multipication breeding programme,2001-2002,Moudon,6.7921,46.672,NA
118,CHE001,Triticum,6074,NA,NA,149,20020530,36.1,108.6,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2002,multipication breeding programme,2001-2002,Delley,6.9717,46.9132,NA
153,CHE001,Triticum,6074,NA,NA,156.2,20020606,33.7,101.7,NA,NA,NA,NA,NA,NA,NA,1725POSIEUX2002,multipication breeding programme,2001-2002,Posieux,7.108,46.7715,NA
174,CHE001,Triticum,6074,NA,NA,151.6,20020602,43.5,106,NA,NA,NA,NA,NA,NA,NA,1896VOUVRY2002,multipication breeding programme,2001-2002,Vouvry,6.9024,46.3329,NA
251,CHE001,Triticum,6074,NA,NA,156,20020606,36.4,103,NA,NA,NA,NA,NA,NA,NA,4702OENSINGEN2002,multipication breeding programme,2001-2002,Oensingen,7.7228,47.2879,NA
300,CHE001,Triticum,6074,NA,NA,152,20020602,36.6,101.7,NA,NA,NA,NA,NA,NA,NA,8046RZ2002,multipication breeding programme,2001-2002,Zürich,8.5092,47.4221,NA
353,CHE001,Triticum,6074,NA,NA,153,20020603,36.9,107.5,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2002,multipication breeding programme,2001-2002,Neuwilen,9.1301,47.6238,NA
7,CHE001,Triticum,6191,NA,NA,156.3,20020606,52.4,105.3,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2002,multipication breeding programme,2001-2002,Bettens,6.5751,46.6242,NA
27,CHE001,Triticum,6191,NA,NA,154.1,20020604,51.3,94.6,NA,NA,NA,NA,NA,NA,NA,1260CN2002,multipication breeding programme,2001-2002,Nyon,6.2352,46.3803,NA
92,CHE001,Triticum,6191,NA,NA,154,20020604,50.5,107,NA,NA,NA,NA,NA,NA,NA,1510MOUDON2002,multipication breeding programme,2001-2002,Moudon,6.7921,46.672,NA
92,CHE001,Triticum,6191,NA,NA,154,20020604,NA,NA,NA,NA,NA,NA,NA,NA,NA,1510MOUDON2002,multipication breeding programme,2001-2002,Moudon,6.7921,46.672,NA
118,CHE001,Triticum,6191,NA,NA,153,20020603,49.5,96.9,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2002,multipication breeding programme,2001-2002,Delley,6.9717,46.9132,NA
153,CHE001,Triticum,6191,NA,NA,159.1,20020609,43.7,93.3,NA,NA,NA,NA,NA,NA,NA,1725POSIEUX2002,multipication breeding programme,2001-2002,Posieux,7.108,46.7715,NA
174,CHE001,Triticum,6191,NA,NA,152.8,20020603,50.3,97.1,NA,NA,NA,NA,NA,NA,NA,1896VOUVRY2002,multipication breeding programme,2001-2002,Vouvry,6.9024,46.3329,NA
251,CHE001,Triticum,6191,NA,NA,157,20020607,50,91.9,NA,NA,NA,NA,NA,NA,NA,4702OENSINGEN2002,multipication breeding programme,2001-2002,Oensingen,7.7228,47.2879,NA
300,CHE001,Triticum,6191,NA,NA,152.9,20020603,45.5,93.3,NA,NA,NA,NA,NA,NA,NA,8046RZ2002,multipication breeding programme,2001-2002,Zürich,8.5092,47.4221,NA
353,CHE001,Triticum,6191,NA,NA,154.3,20020604,49,98.1,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2002,multipication breeding programme,2001-2002,Neuwilen,9.1301,47.6238,NA
7,CHE001,Triticum,6213,NA,NA,154.8,20020605,37.2,105.3,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2002,multipication breeding programme,2001-2002,Bettens,6.5751,46.6242,NA
27,CHE001,Triticum,6213,NA,NA,151.9,20020602,36,96.7,NA,NA,NA,NA,NA,NA,NA,1260CN2002,multipication breeding programme,2001-2002,Nyon,6.2352,46.3803,NA
92,CHE001,Triticum,6213,NA,NA,151.7,20020602,39.1,104.5,NA,NA,NA,NA,NA,NA,NA,1510MOUDON2002,multipication breeding programme,2001-2002,Moudon,6.7921,46.672,NA
92,CHE001,Triticum,6213,NA,NA,151.7,20020602,NA,NA,NA,NA,NA,NA,NA,NA,NA,1510MOUDON2002,multipication breeding programme,2001-2002,Moudon,6.7921,46.672,NA
118,CHE001,Triticum,6213,NA,NA,150,20020531,39.5,99.9,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2002,multipication breeding programme,2001-2002,Delley,6.9717,46.9132,NA
153,CHE001,Triticum,6213,NA,NA,155,20020605,35.1,96.6,NA,NA,NA,NA,NA,NA,NA,1725POSIEUX2002,multipication breeding programme,2001-2002,Posieux,7.108,46.7715,NA
174,CHE001,Triticum,6213,NA,NA,150.2,20020531,38.8,93.2,NA,NA,NA,NA,NA,NA,NA,1896VOUVRY2002,multipication breeding programme,2001-2002,Vouvry,6.9024,46.3329,NA
251,CHE001,Triticum,6213,NA,NA,154.7,20020605,38.5,100.4,NA,NA,NA,NA,NA,NA,NA,4702OENSINGEN2002,multipication breeding programme,2001-2002,Oensingen,7.7228,47.2879,NA
300,CHE001,Triticum,6213,NA,NA,151.5,20020602,33.1,100,NA,NA,NA,NA,NA,NA,NA,8046RZ2002,multipication breeding programme,2001-2002,Zürich,8.5092,47.4221,NA
353,CHE001,Triticum,6213,NA,NA,153,20020603,36.1,100.9,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2002,multipication breeding programme,2001-2002,Neuwilen,9.1301,47.6238,NA
7,CHE001,Triticum,6237,NA,NA,150.9,20020601,44.6,100.1,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2002,multipication breeding programme,2001-2002,Bettens,6.5751,46.6242,NA
27,CHE001,Triticum,6237,NA,NA,147.9,20020529,40,98.2,NA,NA,NA,NA,NA,NA,NA,1260CN2002,multipication breeding programme,2001-2002,Nyon,6.2352,46.3803,NA
92,CHE001,Triticum,6237,NA,NA,149.8,20020531,42.6,102.6,NA,NA,NA,NA,NA,NA,NA,1510MOUDON2002,multipication breeding programme,2001-2002,Moudon,6.7921,46.672,NA
92,CHE001,Triticum,6237,NA,NA,149.8,20020531,NA,NA,NA,NA,NA,NA,NA,NA,NA,1510MOUDON2002,multipication breeding programme,2001-2002,Moudon,6.7921,46.672,NA
118,CHE001,Triticum,6237,NA,NA,143.7,20020525,40.4,101.6,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2002,multipication breeding programme,2001-2002,Delley,6.9717,46.9132,NA
153,CHE001,Triticum,6237,NA,NA,152.8,20020603,44.8,93.4,NA,NA,NA,NA,NA,NA,NA,1725POSIEUX2002,multipication breeding programme,2001-2002,Posieux,7.108,46.7715,NA
174,CHE001,Triticum,6237,NA,NA,146.3,20020527,41.2,97.4,NA,NA,NA,NA,NA,NA,NA,1896VOUVRY2002,multipication breeding programme,2001-2002,Vouvry,6.9024,46.3329,NA
251,CHE001,Triticum,6237,NA,NA,152.6,20020603,45.5,102.9,NA,NA,NA,NA,NA,NA,NA,4702OENSINGEN2002,multipication breeding programme,2001-2002,Oensingen,7.7228,47.2879,NA
300,CHE001,Triticum,6237,NA,NA,146.1,20020527,39.4,98.3,NA,NA,NA,NA,NA,NA,NA,8046RZ2002,multipication breeding programme,2001-2002,Zürich,8.5092,47.4221,NA
353,CHE001,Triticum,6237,NA,NA,149.7,20020531,45,100.5,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2002,multipication breeding programme,2001-2002,Neuwilen,9.1301,47.6238,NA
7,CHE001,Triticum,6287,NA,NA,150.7,20020601,39.2,97.3,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2002,multipication breeding programme,2001-2002,Bettens,6.5751,46.6242,NA
27,CHE001,Triticum,6287,NA,NA,145,20020526,39.9,90.4,NA,NA,NA,NA,NA,NA,NA,1260CN2002,multipication breeding programme,2001-2002,Nyon,6.2352,46.3803,NA
92,CHE001,Triticum,6287,NA,NA,146.8,20020528,47.4,94.4,NA,NA,NA,NA,NA,NA,NA,1510MOUDON2002,multipication breeding programme,2001-2002,Moudon,6.7921,46.672,NA
92,CHE001,Triticum,6287,NA,NA,146.8,20020528,NA,NA,NA,NA,NA,NA,NA,NA,NA,1510MOUDON2002,multipication breeding programme,2001-2002,Moudon,6.7921,46.672,NA
118,CHE001,Triticum,6287,NA,NA,143.3,20020524,40.7,95.1,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2002,multipication breeding programme,2001-2002,Delley,6.9717,46.9132,NA
153,CHE001,Triticum,6287,NA,NA,153,20020603,36.6,86.7,NA,NA,NA,NA,NA,NA,NA,1725POSIEUX2002,multipication breeding programme,2001-2002,Posieux,7.108,46.7715,NA
174,CHE001,Triticum,6287,NA,NA,144.3,20020525,37.2,90.9,NA,NA,NA,NA,NA,NA,NA,1896VOUVRY2002,multipication breeding programme,2001-2002,Vouvry,6.9024,46.3329,NA
251,CHE001,Triticum,6287,NA,NA,152.3,20020602,43.3,93.5,NA,NA,NA,NA,NA,NA,NA,4702OENSINGEN2002,multipication breeding programme,2001-2002,Oensingen,7.7228,47.2879,NA
300,CHE001,Triticum,6287,NA,NA,145.6,20020527,36.5,91.7,NA,NA,NA,NA,NA,NA,NA,8046RZ2002,multipication breeding programme,2001-2002,Zürich,8.5092,47.4221,NA
353,CHE001,Triticum,6287,NA,NA,148.7,20020530,39.1,92.8,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2002,multipication breeding programme,2001-2002,Neuwilen,9.1301,47.6238,NA
7,CHE001,Triticum,6456,NA,NA,152.9,20020603,40.3,103.4,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2002,multipication breeding programme,2001-2002,Bettens,6.5751,46.6242,NA
27,CHE001,Triticum,6456,NA,NA,150.3,20020531,33.4,100.2,NA,NA,NA,NA,NA,NA,NA,1260CN2002,multipication breeding programme,2001-2002,Nyon,6.2352,46.3803,NA
118,CHE001,Triticum,6456,NA,NA,148.7,20020530,37.7,101.6,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2002,multipication breeding programme,2001-2002,Delley,6.9717,46.9132,NA
251,CHE001,Triticum,6456,NA,NA,NA,20020101,NA,NA,NA,NA,NA,NA,NA,NA,NA,4702OENSINGEN2002,multipication breeding programme,2001-2002,Oensingen,7.7228,47.2879,NA
353,CHE001,Triticum,6456,NA,NA,152,20020602,35,98.1,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2002,multipication breeding programme,2001-2002,Neuwilen,9.1301,47.6238,NA
7,CHE001,Triticum,6469,NA,NA,152.2,20020602,41.8,105.4,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2002,multipication breeding programme,2001-2002,Bettens,6.5751,46.6242,NA
27,CHE001,Triticum,6469,NA,NA,149.4,20020530,36.5,94.9,NA,NA,NA,NA,NA,NA,NA,1260CN2002,multipication breeding programme,2001-2002,Nyon,6.2352,46.3803,NA
118,CHE001,Triticum,6469,NA,NA,149.7,20020531,44.9,98.4,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2002,multipication breeding programme,2001-2002,Delley,6.9717,46.9132,NA
251,CHE001,Triticum,6469,NA,NA,NA,20020101,NA,NA,NA,NA,NA,NA,NA,NA,NA,4702OENSINGEN2002,multipication breeding programme,2001-2002,Oensingen,7.7228,47.2879,NA
353,CHE001,Triticum,6469,NA,NA,152.3,20020602,40.5,98.1,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2002,multipication breeding programme,2001-2002,Neuwilen,9.1301,47.6238,NA
49,CHE001,Triticum,6526,NA,NA,165.1,20020615,38.5,92.2,NA,NA,NA,NA,NA,NA,NA,1268CN2002,multipication breeding programme,2001-2002,Begnins,6.2533,46.4468,NA
69,CHE001,Triticum,6526,NA,NA,164.2,20020614,38.3,101.7,NA,NA,NA,NA,NA,NA,NA,1376ECLAGNENS2002,multipication breeding programme,2001-2002,Eclagnens,6.592,46.6491,NA
118,CHE001,Triticum,6526,NA,NA,162.8,20020613,39.3,103.6,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2002,multipication breeding programme,2001-2002,Delley,6.9717,46.9132,NA
174,CHE001,Triticum,6526,NA,NA,166,20020616,33.4,102.3,NA,NA,NA,NA,NA,NA,NA,1896VOUVRY2002,multipication breeding programme,2001-2002,Vouvry,6.9024,46.3329,NA
205,CHE001,Triticum,6526,NA,NA,171.7,20020622,38.6,92.9,NA,NA,NA,NA,NA,NA,NA,2053CERNIER2002,multipication breeding programme,2001-2002,Cernier,6.904,47.0588,NA
251,CHE001,Triticum,6526,NA,NA,167.7,20020618,42,95,NA,NA,NA,NA,NA,NA,NA,4702OENSINGEN2002,multipication breeding programme,2001-2002,Oensingen,7.7228,47.2879,NA
300,CHE001,Triticum,6526,NA,NA,165.4,20020615,36.8,106.7,NA,NA,NA,NA,NA,NA,NA,8046RZ2002,multipication breeding programme,2001-2002,Zürich,8.5092,47.4221,NA
353,CHE001,Triticum,6526,NA,NA,165.3,20020615,37.4,98.5,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2002,multipication breeding programme,2001-2002,Neuwilen,9.1301,47.6238,NA
7,CHE001,Triticum,6551,NA,NA,151.7,20020602,38.3,106.6,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2002,multipication breeding programme,2001-2002,Bettens,6.5751,46.6242,NA
27,CHE001,Triticum,6551,NA,NA,148.7,20020530,34.1,101.7,NA,NA,NA,NA,NA,NA,NA,1260CN2002,multipication breeding programme,2001-2002,Nyon,6.2352,46.3803,NA
118,CHE001,Triticum,6551,NA,NA,147.6,20020529,36.2,106.4,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2002,multipication breeding programme,2001-2002,Delley,6.9717,46.9132,NA
251,CHE001,Triticum,6551,NA,NA,NA,20020101,NA,NA,NA,NA,NA,NA,NA,NA,NA,4702OENSINGEN2002,multipication breeding programme,2001-2002,Oensingen,7.7228,47.2879,NA
353,CHE001,Triticum,6551,NA,NA,151.9,20020602,37.9,106.6,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2002,multipication breeding programme,2001-2002,Neuwilen,9.1301,47.6238,NA
7,CHE001,Triticum,6563,NA,NA,152.7,20020603,40,99.7,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2002,multipication breeding programme,2001-2002,Bettens,6.5751,46.6242,NA
27,CHE001,Triticum,6563,NA,NA,150.3,20020531,31.3,95.1,NA,NA,NA,NA,NA,NA,NA,1260CN2002,multipication breeding programme,2001-2002,Nyon,6.2352,46.3803,NA
118,CHE001,Triticum,6563,NA,NA,150.9,20020601,41.7,103.1,NA,NA,NA,NA,NA,NA,NA,1567DELLEY2002,multipication breeding programme,2001-2002,Delley,6.9717,46.9132,NA
251,CHE001,Triticum,6563,NA,NA,NA,20020101,NA,NA,NA,NA,NA,NA,NA,NA,NA,4702OENSINGEN2002,multipication breeding programme,2001-2002,Oensingen,7.7228,47.2879,NA
353,CHE001,Triticum,6563,NA,NA,153.4,20020603,38.6,98.6,NA,NA,NA,NA,NA,NA,NA,8566NEUWILEN2002,multipication breeding programme,2001-2002,Neuwilen,9.1301,47.6238,NA
7,CHE001,Triticum,6587,NA,NA,158.7,20020609,30.1,111.8,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2002,multipication breeding programme,2001-2002,Bettens,6.5751,46.6242,NA
7,CHE001,Triticum,6587,NA,NA,157.5,20020608,41,110,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2002,multipication breeding programme,2001-2002,Bettens,6.5751,46.6242,NA
7,CHE001,Triticum,6587,NA,NA,158.5,20020609,41.3,108.4,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2002,multipication breeding programme,2001-2002,Bettens,6.5751,46.6242,NA
7,CHE001,Triticum,6587,NA,NA,158.1,20020608,41.5,112.6,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2002,multipication breeding programme,2001-2002,Bettens,6.5751,46.6242,NA
7,CHE001,Triticum,6587,NA,NA,157.4,20020607,41.8,110,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2002,multipication breeding programme,2001-2002,Bettens,6.5751,46.6242,NA
7,CHE001,Triticum,6587,NA,NA,158.5,20020609,42.4,110,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2002,multipication breeding programme,2001-2002,Bettens,6.5751,46.6242,NA
7,CHE001,Triticum,6587,NA,NA,157.3,20020607,42.4,111.1,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2002,multipication breeding programme,2001-2002,Bettens,6.5751,46.6242,NA
7,CHE001,Triticum,6587,NA,NA,158,20020608,43.1,110.3,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2002,multipication breeding programme,2001-2002,Bettens,6.5751,46.6242,NA
7,CHE001,Triticum,6587,NA,NA,157.3,20020607,43.3,113,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2002,multipication breeding programme,2001-2002,Bettens,6.5751,46.6242,NA
7,CHE001,Triticum,6587,NA,NA,159.5,20020610,43.3,115,NA,NA,NA,NA,NA,NA,NA,1042BETTENS2002,multipication breeding programme,2001-2002,Bettens,6.5751,46.6242,NA
